timestamp	timestampUTC	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [mg/m設	SO2 [痢/m設	NO2 [痢/m設	O3 [痢/m設	CO [mg/m設	NH3 [ppm]	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	T [蚓]	p [hPa]	rH [%]	wind speed [km/h]	wind direction [財	wind signal quality [%]	volume flow [l/min]	power (volume flow blower) [%]	GPS latitude [財	GPS longitude [財	global error	dCn(痠) [1/cm設	0.10373	0.111469	0.119786	0.128723	0.138327	0.148647	0.159737	0.171655	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070577	4.374274	4.70063	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.65286	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483	18.446162	19.82239	21.301296	22.890539	24.598353	26.433582	28.405734	30.525025	32.80243	35.249749	37.879656	40.705775	43.742744	47.006295	50.513333	54.282023	58.331887	62.683902	67.360612	72.386241	77.786821	83.590327	89.82682
15.03.2024 00:09:00	2024-03-14T21:09:00.000Z	60.00	14.66	15.46	17.11	18.55	19.33	434.85	0.59	-0.47	163.80	11.80	1.45	NaN	358.30	0.26	0.08	0.04	0.20	0.20	0.25	0.31	0.32	-2.47	998.90	71.83	NaN	NaN	NaN	1.00	18.49	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	17.24	44.84	44.76	42.24	41.30	41.09	43.84	45.75	15.93	7.26	3.03	2.06	1.42	1.71	1.95	1.02	0.65	0.67	0.30	0.13	0.17	0.22	0.07	0.05	0.11	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:10:00	2024-03-14T21:10:00.000Z	60.00	15.05	15.56	16.39	16.39	16.41	434.83	0.60	-0.40	166.30	11.80	1.46	NaN	364.30	0.26	0.07	0.02	0.20	0.20	0.25	0.31	0.32	-2.48	998.96	71.99	NaN	NaN	NaN	1.00	18.57	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	18.66	41.50	43.08	43.40	45.15	42.33	46.93	45.04	16.94	7.45	2.92	2.16	1.60	1.23	1.97	1.07	0.67	0.50	0.45	0.23	0.14	0.18	0.13	0.06	0.00	0.03	0.06	0.02	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:11:00	2024-03-14T21:11:00.000Z	60.00	15.76	16.65	18.14	18.91	19.88	435.00	0.59	-0.46	166.88	11.96	1.46	NaN	387.80	0.26	0.08	0.04	0.20	0.20	0.25	0.31	0.32	-2.45	998.90	71.85	NaN	NaN	NaN	1.00	18.55	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	23.07	48.70	46.56	42.08	46.25	42.32	46.95	49.80	18.01	7.99	4.03	2.50	1.52	1.59	1.96	1.38	0.81	0.47	0.37	0.18	0.15	0.06	0.03	0.14	0.00	0.15	0.07	0.00	0.00	0.03	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:12:00	2024-03-14T21:12:00.000Z	60.00	15.34	16.53	18.09	23.42	29.77	435.00	0.58	-0.54	169.00	11.92	1.45	NaN	389.06	0.26	0.08	0.14	0.20	0.20	0.25	0.31	0.32	-2.42	998.90	71.72	NaN	NaN	NaN	1.00	18.49	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	23.12	48.43	48.99	41.35	43.55	46.89	46.81	48.81	19.52	7.66	3.68	2.50	1.29	1.52	1.60	0.89	0.43	0.44	0.11	0.12	0.14	0.08	0.05	0.01	0.05	0.09	0.03	0.01	0.00	0.10	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:13:00	2024-03-14T21:13:00.000Z	60.00	15.22	16.10	17.55	19.59	20.87	435.00	0.58	-0.76	167.71	11.64	1.45	NaN	381.32	0.26	0.08	0.05	0.20	0.20	0.25	0.31	0.32	-2.39	998.90	71.58	NaN	NaN	NaN	1.00	18.60	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	22.00	48.30	50.42	42.14	45.22	43.68	45.26	45.69	16.81	7.93	3.28	2.11	1.32	1.54	1.45	1.09	0.60	0.61	0.46	0.29	0.17	0.20	0.04	0.02	0.06	0.01	0.09	0.01	0.03	0.01	0.02	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:14:00	2024-03-14T21:14:00.000Z	60.00	15.18	16.08	17.72	17.79	17.93	435.00	0.55	-0.60	168.18	11.60	1.45	NaN	380.07	0.26	0.07	0.03	0.20	0.20	0.25	0.31	0.32	-2.35	998.90	71.46	NaN	NaN	NaN	1.00	18.49	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	20.57	48.37	46.41	44.13	45.44	42.79	45.91	49.28	17.21	6.31	2.45	2.15	1.42	1.80	1.59	1.21	0.77	0.54	0.26	0.07	0.15	0.23	0.10	0.04	0.04	0.07	0.04	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.04	0.04	0.04	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:15:00	2024-03-14T21:15:00.000Z	60.00	15.36	16.54	19.44	19.89	20.48	435.33	0.53	-0.65	165.58	11.26	1.44	NaN	374.85	0.26	0.08	0.04	0.20	0.20	0.25	0.31	0.32	-2.37	998.90	71.47	NaN	NaN	NaN	1.01	18.82	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	21.80	45.67	44.80	43.36	43.62	41.77	47.49	47.29	15.89	8.01	3.09	1.87	1.75	1.71	2.13	1.70	1.04	0.30	0.18	0.27	0.05	0.28	0.06	0.11	0.05	0.01	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.04	0.02	0.00	0.06	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:16:00	2024-03-14T21:16:00.000Z	60.00	15.28	17.00	20.28	29.31	35.83	436.08	0.56	-0.69	162.99	11.56	1.45	NaN	379.90	0.26	0.09	0.17	0.20	0.20	0.25	0.31	0.32	-2.39	998.90	71.59	NaN	NaN	NaN	1.00	18.53	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	20.93	48.83	46.17	43.24	42.96	42.58	46.26	49.45	16.88	7.66	3.78	2.32	1.46	1.53	1.50	1.49	0.62	0.54	0.18	0.25	0.06	0.19	0.04	0.06	0.03	0.07	0.00	0.04	0.04	0.00	0.08	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.03	0.01	0.00	0.00	0.00	0.04	0.04	0.00	0.04	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:17:00	2024-03-14T21:17:00.000Z	60.00	15.46	16.67	18.98	24.52	29.14	435.48	0.56	-0.66	165.11	11.46	1.45	NaN	380.52	0.26	0.09	0.12	0.20	0.20	0.25	0.31	0.32	-2.37	998.90	71.50	NaN	NaN	NaN	1.00	18.58	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	21.20	47.22	46.93	42.27	43.68	43.87	47.70	47.43	17.44	7.77	3.46	2.11	1.85	1.69	1.45	1.39	0.69	0.74	0.24	0.20	0.16	0.04	0.14	0.09	0.05	0.03	0.00	0.00	0.03	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.03	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.03.2024 00:18:00	2024-03-14T21:18:00.000Z	60.00	15.47	16.63	18.96	19.80	20.42	434.00	0.56	-0.59	165.71	11.39	1.44	NaN	383.87	0.26	0.08	0.04	0.20	0.20	0.25	0.31	0.32	-2.36	998.90	71.39	NaN	NaN	NaN	1.00	18.57	NaN	NaN	0.00	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	21.10	49.33	48.38	41.92	44.32	43.88	47.55	49.19	16.38	6.93	2.80	1.95	1.67	2.00	1.88	1.32	0.71	0.60	0.43	0.27	0.14	0.07	0.05	0.02	0.07	0.00	0.04	0.07	0.00	0.00	0.00	0.01	0.03	0.04	0.01	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
