date	timestamp	Volume Flow	Suction Status	IADS Status	Sensor Calibration Status	Sensor LED Status	Sensor Data Status	Sensor Noise Status	Aerosol pump output [%]	Temperature of IADS [C°]	Temperature of LED [C°]	Volume flow [l/min]	Air Quality Index AQI [%]	Infection Risk Index [%]	Air temperature [C°]	Relative humidity [%]	Wind speed [km/h]	Wind direction [°]	Precipitation intensity [l/m²/h]	Precipitation type	Temperature dew point [°C]	Air pressure [hPa]	Wind signal quality	CO2 [ppm]	VOC [mg/m3]	SO2 [µg/m³]	NO2 [µg/m³]	O3 [µg/m³]	CO [mg/m³]	NH3 [ppm]	Cn [P/cm3]	PM1 [µg/m3]	PM2.5 [µg/m3]	PM4 [µg/m3]	PM10 [µg/m3]	PMtotal [µg/m3]	PM2.5_CE [µg/m³]	PM10_CE [µg/m³]	0.18445	0.19825	0.21305	0.2289	0.24595	0.2643	0.28405	0.30525	0.328	0.3525	0.3788	0.40705	0.43745	0.4701	0.50515	0.5428	0.5833	0.62685	0.6736	0.72385	0.77785	0.8359	0.8983	0.9653	1.0373	1.1147	1.19785	1.2872	1.38325	1.48645	1.59735	1.71655	1.84465	1.98225	2.1301	2.28905	2.45985	2.64335	2.84055	3.0525	3.28025	3.52495	3.78795	4.0706	4.3743	4.70065	5.05135	5.4282	5.8332	6.2684	6.73605	7.2386	7.77865	8.359	8.98265	9.65285	10.37305	11.14695	11.9786	12.8723	13.83265	14.8647	15.97375	17.1655	checksum
2024-04-28 00:06:26	 1714251986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.105323	-63.073729	39.742871	0.999852	NaN	NaN	8.236523	93.879278	NaN	NaN	NaN	NaN	NaN	1001.700000	NaN	436.000000	1.254820	-0.797348	154.602052	4.942366	1.148491	NaN	180.093221	7.375287	9.080787	11.629717	14.301211	15.773454	NaN	NaN	12.406299	25.183905	24.828431	21.228970	17.724532	19.605321	20.653465	20.032694	8.430801	2.363231	1.866670	0.925364	0.761437	0.176211	0.158347	0.791735	0.258985	0.532750	0.158347	0.263912	0.032881	0.231031	0.202912	0.219346	0.205368	0.124986	0.260628	0.042406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1C
2024-04-28 00:07:26	 1714252046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.955323	-63.073729	39.742871	0.993178	NaN	NaN	8.215073	93.707998	NaN	NaN	NaN	NaN	NaN	1001.700000	NaN	436.000000	1.283638	-0.796556	143.919026	5.574059	1.149334	NaN	168.956156	7.071773	7.966749	8.629978	8.628538	8.650593	NaN	NaN	8.864065	24.779934	21.291636	21.611860	20.180389	15.473951	17.067382	20.125612	8.107471	3.395794	1.641503	0.777929	1.338136	0.873381	0.570414	0.574839	0.375242	0.124637	0.165457	0.184946	0.475041	0.158347	0.158347	0.000000	0.000000	0.000000	0.158347	0.000000	0.105565	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2D
2024-04-28 00:08:26	 1714252106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.005323	-63.073729	39.726984	1.003080	NaN	NaN	8.243674	93.976198	NaN	NaN	NaN	NaN	NaN	1001.700000	NaN	436.000000	1.425605	-0.210650	143.557048	5.176895	1.147874	NaN	136.758947	5.715991	6.553361	6.968264	6.968264	6.968264	NaN	NaN	9.363548	20.215631	17.214022	15.909130	14.941227	16.097410	12.861136	15.968877	5.934157	1.972715	0.950081	0.791735	0.650442	0.711250	0.582539	0.561967	0.319883	0.393639	0.158347	0.000000	0.158347	0.000000	0.158347	0.000000	0.158347	0.238448	0.447722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2F
2024-04-28 00:09:26	 1714252166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.959798	-63.073729	39.528397	1.000661	NaN	NaN	8.322324	93.961128	NaN	NaN	NaN	NaN	NaN	1001.700000	NaN	436.000000	1.374118	-0.377735	147.208448	4.383166	1.145326	NaN	162.727834	6.750111	8.452535	12.426904	13.391855	14.439494	NaN	NaN	8.107426	22.709482	23.686084	20.190525	16.899821	17.570957	18.856876	17.379063	6.656982	2.181936	1.319307	0.774123	1.219138	1.060235	0.914204	0.894168	0.557097	0.305457	0.459678	0.184946	0.032881	0.125466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1E
2024-04-28 00:10:26	 1714252226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.009798	-65.451048	39.599887	0.997459	NaN	NaN	8.365225	93.182270	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	436.000000	1.297444	-0.578462	144.798192	6.002507	1.148453	NaN	159.613683	6.685435	7.479908	8.248907	8.258571	8.301377	NaN	NaN	6.551805	19.466550	22.714508	21.436644	19.138942	16.972381	16.854918	18.747236	8.311973	2.363761	2.017201	0.616486	0.233614	0.639690	0.967618	0.494496	0.641503	0.335930	0.000000	0.316694	0.000000	0.000000	0.066848	0.091499	0.047021	0.164108	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.092248	0.013317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29
2024-04-28 00:11:26	 1714252286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.059798	-63.073729	39.623718	1.010042	NaN	NaN	8.354500	93.183619	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	436.000000	1.292705	-0.777813	146.642434	5.368980	1.149380	NaN	148.265488	6.344595	7.919986	9.296189	9.308360	9.404432	NaN	NaN	6.638746	17.984392	21.006983	20.537233	16.010008	16.666033	17.641291	16.499216	5.967891	2.293646	0.926634	0.914554	1.026111	0.795519	0.506984	0.551331	0.341041	0.363166	0.486277	0.000000	0.158347	0.000000	0.158347	0.000000	0.000000	0.158347	0.000000	0.158347	0.125282	0.033065	0.000000	0.158347	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24
2024-04-28 00:12:26	 1714252346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.059798	-63.073729	39.647548	1.003326	NaN	NaN	8.365225	92.906685	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	436.000000	1.273506	-0.678370	147.284708	4.525282	1.145298	NaN	159.930379	6.713568	7.019707	7.324028	7.324028	7.324028	NaN	NaN	7.324289	18.524727	19.649529	22.403958	20.013279	18.986254	15.057281	23.947809	4.735155	2.620467	1.362043	1.079905	0.811885	0.468177	0.365260	0.437869	0.856477	0.177583	0.316694	0.000000	0.158347	0.000000	0.158347	0.158347	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26
2024-04-28 00:13:26	 1714252406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.959798	-63.073729	39.647548	1.002777	NaN	NaN	8.365225	93.004473	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	436.000000	1.172966	-0.753302	154.850508	4.103231	1.145823	NaN	151.696335	6.365095	8.694518	13.472904	16.022682	17.825282	NaN	NaN	7.642239	20.162791	17.248982	19.380833	18.874797	18.131053	16.719272	18.172433	5.626930	2.623843	1.223069	0.394547	0.867764	1.344181	0.709225	0.697728	0.504315	0.158347	0.000000	0.316694	0.000000	0.000000	0.000000	0.158347	0.000000	0.105565	0.000000	0.000000	0.316694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.110156	0.048191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14
2024-04-28 00:14:26	 1714252466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.909798	-63.073729	39.647548	0.992421	NaN	NaN	8.397400	92.671523	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	435.000000	1.211128	-0.979864	149.219301	4.315314	1.147775	NaN	144.095683	5.991003	6.590310	7.191224	7.191036	7.220046	NaN	NaN	6.374410	17.963125	21.685231	17.386271	18.560425	17.146398	14.806642	14.667747	5.291490	2.919043	1.785729	0.940286	0.966326	0.753737	0.523432	0.659531	0.000000	0.218966	0.493387	0.184946	0.158347	0.057311	0.101036	0.000000	0.015674	0.037109	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26
2024-04-28 00:15:26	 1714252526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.859798	-63.073729	39.647548	0.996001	NaN	NaN	8.408125	92.581287	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	435.000000	1.302033	-0.329482	142.402882	3.963831	1.147900	NaN	145.731934	5.902015	7.004657	9.233230	13.129165	15.137522	NaN	NaN	7.943599	18.601337	18.843131	19.990300	16.534792	15.638720	18.179951	16.650298	5.325530	2.576753	0.456376	0.791735	0.838562	0.638886	0.587037	0.469066	0.158347	0.124637	0.033710	0.316694	0.316694	0.000000	0.158347	0.066224	0.092123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110442	0.047905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28
2024-04-28 00:16:27	 1714252587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.009798	-63.073729	39.647548	1.004351	NaN	NaN	8.397400	92.382376	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	435.000000	1.407380	-0.354376	144.860596	4.033987	1.147291	NaN	142.670563	5.703456	6.917620	9.186361	14.586178	17.526843	NaN	NaN	6.999539	21.693331	20.066004	15.134394	15.572643	17.045317	16.911597	14.705106	6.234451	2.361642	1.460043	0.602377	0.998147	0.595038	0.540404	0.114279	0.311767	0.216056	0.263495	0.375404	0.100053	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.052782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29
2024-04-28 00:17:27	 1714252647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.943132	-63.073729	39.647548	0.999073	NaN	NaN	8.429575	92.400825	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	435.000000	1.340226	-0.430149	148.233235	4.269454	1.147273	NaN	142.934479	5.864597	6.898848	7.936956	7.949051	8.019759	NaN	NaN	6.561947	20.561164	19.578147	16.396351	16.138119	16.536572	13.883905	17.076049	6.702686	2.889994	1.395537	1.120152	0.404394	0.724873	0.603834	0.215999	0.637232	0.158347	0.377926	0.255461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.158347	0.000000	0.000000	0.005721	0.152626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2B
2024-04-28 00:18:27	 1714252707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.974914	-63.073729	39.623718	1.001651	NaN	NaN	8.408125	92.234602	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	434.000000	1.289268	-0.463014	141.379438	3.658916	1.148777	NaN	121.979904	5.136444	5.463081	5.731565	5.731565	5.731565	NaN	NaN	5.816769	16.221222	18.799938	13.649084	15.197072	12.466726	12.311213	14.092077	4.795848	2.759363	1.661428	0.745599	0.307881	0.571219	0.390772	0.498549	0.288259	0.374403	0.448441	0.026599	0.000000	0.114621	0.202073	0.000000	0.000000	0.013660	0.144687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2F
2024-04-28 00:19:27	 1714252767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.992054	-63.073729	39.441020	1.000288	NaN	NaN	8.386675	92.195789	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	434.000000	1.311707	-0.429114	146.700501	3.517608	1.148703	NaN	159.296992	6.126325	6.753762	7.268448	7.267310	7.284755	NaN	NaN	9.780615	20.962783	23.341354	21.320140	19.626919	16.950368	17.844814	15.142568	6.592348	2.274999	1.072705	0.897299	0.515914	0.212391	0.740886	0.114279	0.052782	0.263912	0.290095	0.184946	0.000000	0.000000	0.383542	0.091499	0.000000	0.000000	0.000000	0.052782	0.000000	0.034439	0.123908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2E
2024-04-28 00:20:27	 1714252827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.026336	-63.073729	39.528397	0.986278	NaN	NaN	8.354500	92.410193	NaN	NaN	NaN	NaN	NaN	1001.800000	NaN	434.000000	1.268766	-0.702926	153.558427	3.610531	1.149906	NaN	153.227025	5.962870	6.311873	6.646706	6.645972	6.649636	NaN	NaN	7.688573	23.631469	22.817493	17.769972	17.426947	16.701998	15.511329	17.121675	5.950783	1.950570	1.940418	1.148116	0.499859	0.569501	0.538928	0.392984	0.082056	0.000000	0.395659	0.193213	0.182960	0.125466	0.066848	0.091499	0.000000	0.000000	0.000000	0.000000	0.105565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29
2024-04-28 00:21:27	 1714252887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.106211	-63.073729	39.552227	1.001313	NaN	NaN	8.354500	92.410193	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	434.000000	1.197069	-0.702926	153.558427	2.977483	1.150958	NaN	159.930374	5.859559	7.516758	10.229768	17.415867	21.916513	NaN	NaN	8.835725	25.047832	21.978653	20.205572	18.480581	17.814611	18.200344	16.920910	6.512113	1.658669	0.791735	0.475041	0.457177	0.176211	0.519109	0.665610	0.341041	0.057709	0.000000	0.000000	0.158347	0.000000	0.066848	0.091499	0.000000	0.000000	0.000000	0.046717	0.111630	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029805	0.128542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11
2024-04-28 00:22:27	 1714252947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.996762	-63.073729	39.576057	1.003759	NaN	NaN	8.343774	92.464872	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	434.000000	1.197115	-0.652609	147.246569	3.188242	1.150832	NaN	142.512222	6.071597	7.054389	9.421430	11.402347	12.565700	NaN	NaN	7.172167	17.814952	17.754574	16.241009	17.434352	15.707155	16.254836	17.244868	7.521301	2.165331	1.014420	1.325089	0.832845	0.651252	0.950081	0.152581	0.739792	0.182346	0.349987	0.528239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2C
2024-04-28 00:23:27	 1714253007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.996762	-63.073729	39.599887	0.998151	NaN	NaN	8.322324	92.707591	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	435.000000	1.216361	-0.552158	149.711256	2.625159	1.152159	NaN	152.435293	6.070412	8.091132	11.188363	21.656378	29.506907	NaN	NaN	9.056836	19.988687	21.532290	19.773654	17.787951	16.387987	15.987758	16.936130	5.642000	3.214953	0.938358	1.172934	0.421449	0.770792	0.391228	0.287420	0.240403	0.000000	0.263912	0.324961	0.308427	0.105565	0.000000	0.000000	0.000000	0.000000	0.158347	0.052782	0.000000	0.105565	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128711	0.029636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1C
2024-04-28 00:24:27	 1714253067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.149529	-63.073729	39.584001	1.006706	NaN	NaN	8.300874	92.819929	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	434.000000	1.262749	-0.551497	151.771381	3.046586	1.151909	NaN	161.777766	6.136831	6.427999	6.724427	6.724427	6.724427	NaN	NaN	8.847432	24.190645	23.414343	19.154259	18.580325	18.924979	17.712949	18.223690	4.811981	2.255547	1.184408	0.741387	0.419638	0.781891	0.699208	0.589320	0.000000	0.316694	0.000000	0.000000	0.263912	0.052782	0.000000	0.000000	0.158347	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2E
2024-04-28 00:25:27	 1714253127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.997892	-63.073729	39.599887	0.997492	NaN	NaN	8.300874	92.799184	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	434.666667	1.416003	-0.501721	135.728676	2.976268	1.151909	NaN	153.279806	6.496766	7.886378	9.287816	9.326732	9.448650	NaN	NaN	7.742834	20.929589	22.384729	18.478966	19.952571	13.517201	17.031897	17.090591	5.334237	3.967938	1.254332	0.679978	0.516151	0.460961	0.853057	0.469170	0.341041	0.110491	0.439159	0.360843	0.308427	0.000000	0.158347	0.158347	0.000000	0.000000	0.115941	0.042406	0.158347	0.105565	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28
2024-04-28 00:26:27	 1714253187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.175459	-63.073729	39.576057	0.989811	NaN	NaN	8.286574	92.944001	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	435.000000	1.328303	-0.757984	148.196382	3.608468	1.154286	NaN	155.338318	6.212615	7.170510	8.231119	8.258383	8.342651	NaN	NaN	10.074141	18.939676	23.726896	19.995223	14.355359	16.897587	18.189996	19.771609	6.550885	1.828733	0.861575	0.419162	0.214225	0.400963	0.540404	0.430973	0.359623	0.273765	0.246179	0.026000	0.255645	0.215657	0.101036	0.000000	0.158347	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.145955	0.012392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24
2024-04-28 00:27:27	 1714253247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.212225	-63.073729	39.576057	1.007371	NaN	NaN	8.268699	92.723202	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	435.000000	1.197434	-0.575350	153.398703	2.342915	1.151534	NaN	168.111638	6.357722	7.562778	9.905802	15.396453	18.417337	NaN	NaN	10.490802	25.126299	22.265773	21.283202	17.376775	17.207106	19.076218	19.323943	8.072108	2.564507	0.910450	0.730475	0.540208	0.928329	0.549575	0.475041	0.000000	0.282984	0.165457	0.184946	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125282	0.033065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142756	0.015591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29
2024-04-28 00:28:27	 1714253307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.052102	-63.073729	39.576057	0.998839	NaN	NaN	8.215073	92.818844	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	436.000000	1.259941	-0.647943	152.665937	3.606702	1.154585	NaN	154.335449	5.920166	6.666439	7.465488	7.469384	7.516834	NaN	NaN	8.774259	21.200339	20.741715	21.971176	16.282368	16.630890	16.072801	17.504848	6.662283	2.290544	1.547662	1.011491	1.057933	0.655036	0.084726	0.211129	0.158347	0.633388	0.052782	0.008267	0.150080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2E
2024-04-28 00:29:27	 1714253367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.048121	-63.073729	39.552227	0.978513	NaN	NaN	8.161448	92.914502	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	435.000000	1.226640	-0.695409	146.923110	3.183822	1.154484	NaN	159.349772	6.331369	7.469288	8.616879	8.631157	8.711881	NaN	NaN	7.886271	20.039276	20.396472	18.834448	23.544261	19.651646	15.334093	19.608355	5.797961	2.920556	1.061065	0.000000	0.709179	0.546948	0.371410	0.526927	0.431869	0.105565	0.158347	0.158347	0.158347	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.121137	0.037210	0.034439	0.123908	0.000000	0.000000	0.138371	0.019976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26
2024-04-28 00:30:27	 1714253427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.208202	-63.073729	39.528397	1.008695	NaN	NaN	8.129272	93.185326	NaN	NaN	NaN	NaN	NaN	1001.900000	NaN	436.000000	1.221988	-1.088593	151.876188	3.112828	1.158830	NaN	174.234385	6.344182	7.546298	9.943352	16.272213	19.982695	NaN	NaN	8.596237	26.924756	24.183804	21.576607	20.643288	19.468954	17.177215	21.361509	6.963904	2.787882	1.021349	0.385108	0.492095	0.563551	0.888585	0.272626	0.052782	0.105565	0.000000	0.052782	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29
